Fd_Libr,UID,Fd_Index,Fd_Name,Fd_Category,Fd_Type,Fd_DM,Fd_Conc,Fd_Locked,Fd_DE_Base,Fd_ADF,Fd_NDF,Fd_DNDF48_input,Fd_DNDF48_NDF,Fd_Lg,Fd_CP,Fd_St,Fd_dcSt,Fd_WSC,Fd_CPARU,Fd_CPBRU,Fd_CPCRU,Fd_dcRUP,Fd_CPs_CP,Fd_KdRUP,Fd_RUP_base,Fd_NPN_CP,Fd_NDFIP,Fd_ADFIP,Fd_Arg_CP,Fd_His_CP,Fd_Ile_CP,Fd_Leu_CP,Fd_Lys_CP,Fd_Met_CP,Fd_Phe_CP,Fd_Thr_CP,Fd_Trp_CP,Fd_Val_CP,Fd_CFat,Fd_FA,Fd_dcFA,Fd_Ash,Fd_C120_FA,Fd_C140_FA,Fd_C160_FA,Fd_C161_FA,Fd_C180_FA,Fd_C181t_FA,Fd_C181c_FA,Fd_C182_FA,Fd_C183_FA,Fd_OtherFA_FA,Fd_Ca,Fd_P,Fd_Pinorg_P,Fd_Porg_P,Fd_Na,Fd_Cl,Fd_K,Fd_Mg,Fd_S,Fd_Cr,Fd_Co,Fd_Cu,Fd_Fe,Fd_I,Fd_Mn,Fd_Mo,Fd_Se,Fd_Zn,Fd_B_Carotene,Fd_Biotin,Fd_Choline,Fd_Niacin,Fd_VitA,Fd_VitD,Fd_VitE,Fd_acCa_input,Fd_acPtot_input,Fd_acNa_input,Fd_acCl_input,Fd_acK_input,Fd_acCu_input,Fd_acFe_input,Fd_acMg_input,Fd_acMn_input,Fd_acZn_input
NRC 2020,NRC16F120,118,Rice hulls,By-Product/Other,Concentrate,90.952,100,1,1.165,64.982,75.129,0,8,16.623,3.688,7.59,91,1,27,69,4,38.483,16,6.402,36.926,0,8.125,6.469,7.739,2.75,3.756,7.141,4.727,2.181,4.446,3.88,1.218,5.719,1.265,0.265,73,17.431,,0.28,17.53,0.21,1.56,,39.1,38.11,1.46,1.75,0.24,0.124,0,100,0.068,0.097,0.442,0.09,0.094,0,0,57.357,389.143,0,281.357,0,0,340.357,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F121,119,"Rice silage, headed",Grain Crop Forage,Forage,41.068,0,1,2.493,31.821,41.888,0,39,4.675,7.12,32.154,91,2,62,29,9,72.286,45.424,10,22.467,0,1.849,0.687,2.18,1.94,5.5,6.65,3.56,1.87,4.7,4.13,1.42,4.13,2.855,1.621,73,12.521,6.557,0.541,16.763,1.674,1.944,,3.797,19.963,44.299,4.462,0.21,0.227,67,33,0.023,0.343,1.17,0.14,0.111,0,0,11.772,407.946,0,507.526,1.457,0,35.845,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F122,120,"Rice silage, vegetative",Grain Crop Forage,Forage,42.928,0,1,2.179,43.578,61.486,0,59,4.658,8.269,7.597,91,1.767,62,29,9,72,41.821,10,22.467,0,2.147,0.798,2.18,1.94,5.5,6.65,3.56,1.87,4.7,4.13,1.42,4.13,2.592,1.472,73,16.171,6.557,0.541,16.763,1.674,1.944,,3.797,19.963,44.299,4.462,0.268,0.247,67,33,0.022,0.528,1.907,0.173,0.15,0,0,11.922,522.675,0,555.571,1.806,0,38.731,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F123,121,"Rice, grain",Energy Source,Concentrate,87.866,100,1,3.478,4.591,6.391,0,27,1.546,8.111,75.841,91,1.444,31,54,15,87.734,17.904,19.1,28.686,0,1.12,0.414,8.22,2.52,3.92,8.16,3.59,2.7,5.15,3.58,1.29,5.53,2.001,1.24,73,1.822,0.081,0.566,14.648,0.243,1.538,,32.532,29.052,1.214,20.126,0.023,0.26,15,85,0.007,0.075,0.254,0.096,0.096,0,0,3.955,83.429,0,37.26,1,0,21.375,0,0,0,0,0,0,0,0.6,0.704,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F901,177,Rumen Protected Arg,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,76.6,0,0,0,100,,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F909,178,Rumen Protected His,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,76.6,0,0,0,,100,,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F910,179,Rumen Protected Ile,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,76.6,0,0,0,,,100,,,,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F911,180,Rumen Protected Leu,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,77.75,0,0,0,,,,100,,,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F1002,181,Rumen Protected Lys,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,77.75,0,0,0,,,,,100,,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F1001,182,Rumen Protected Met,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,77.75,0,0,0,,,,,,100,,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F914,183,Rumen Protected Phe,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,76.6,0,0,0,,,,,,,100,,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F917,184,Rumen Protected Thr,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,77.75,0,0,0,,,,,,,,100,,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F918,185,Rumen Protected Trp,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,76.6,0,0,0,,,,,,,,,100,,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F920,186,Rumen Protected Val,Additive,Concentrate,98,100,1,2.966,0,0,0,0,0,75,0,91,0,25,0,75,90,0,1,77.75,0,0,0,,,,,,,,,,100,0,0,0,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F124,122,"Rye annual fresh, immature",Grain Crop Forage,Forage,15.753,0,1,2.931,24.819,42.912,0,83.56,3.142,27.498,4.938,91,5.845,57,33,10,65,25.364,6,28.434,0,6.836,1.418,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,5.029,3.071,73,10.942,0.84,0.24,13.49,,1.07,,2.07,13.34,66.49,2.46,0.476,0.486,67,33,0.15,1,3.169,0.287,0.396,0,0,8,400,0,90,0,0.07,35,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F125,123,"Rye annual fresh, mid-maturity",Grain Crop Forage,Forage,19.456,0,1,2.772,28.214,49.144,0,85,3.698,20.478,4.938,91,7.695,57,33,10,65,28.643,6,28.434,0,5.091,1.056,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,4.368,2.442,73,9.75,0.84,0.24,13.49,,1.07,,2.07,13.34,66.49,2.46,0.51,0.388,67,33,0.15,1,2.638,0.271,0.302,0,0,8,400,0,90,0,0.09,35,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F126,124,"Rye annual hay, immature",Grain Crop Forage,Forage,90.04,0,1,2.793,27.232,47.036,0,85.502,3.437,22.888,1.994,91,12.777,57,33,10,65,39.177,6,28.434,0,5.686,1.69,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,4.46,2.532,73,11.056,4.6,3.3,26.2,1.7,5.4,,11,18.4,9.4,20,0.592,0.402,67,33,0.514,1.464,3.172,0.257,0.289,0,0,9.43,405.667,0,112.994,1.486,0.09,36.567,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F127,125,"Rye annual hay, mature",Grain Crop Forage,Forage,92.705,0,1,2.36,42.683,66.825,0,45.909,6.205,7.62,2.014,91,12.73,57,33,10,65,36.042,6,28.434,0,1.893,0.563,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,1.77,1.005,73,6.293,4.6,3.3,26.2,1.7,5.4,,11,18.4,9.4,20,0.367,0.179,67,33,0.134,0.685,1.424,0.156,0.134,0,0,5.673,175.113,0,114.795,1.237,0.09,25.36,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F131,129,"Rye annual hay, mid-maturity",Grain Crop Forage,Forage,90.327,0,1,2.495,36.674,57.272,0,59.8,4.838,11.985,2.205,91,14.03,57,33,10,65,40.988,5.9,28.572,0,2.5,1.085,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,2.891,1.473,73,9.345,4.6,3.3,26.2,1.7,5.4,,11,18.4,9.4,20,0.51,0.28,67,33,0.259,1.088,2.311,0.199,0.174,0,0,8.142,364.548,0,90.495,1.42,0.09,29.79,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F128,126,"Rye annual silage, immature",Grain Crop Forage,Forage,34.709,0,1,2.639,33.062,50.468,0,34,3.757,16.407,1.662,91,14,57,33,10,65,65.689,5.9,28.572,0,2.114,1.064,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,4.104,1.954,73,11.05,0.662,1.87,20.398,1.189,2.254,,5.135,19.118,39.069,10.305,0.569,0.422,67,33,0.162,1.138,3.634,0.226,0.255,0,0,10.391,709.157,0,71.999,0,0.09,36.227,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F129,127,"Rye annual silage, mature",Grain Crop Forage,Forage,67.186,0,1,2.323,42.854,66.214,0,66.31,5.708,8.284,1.448,91,12.33,57,33,10,65,46.844,5.9,28.572,0,1.17,0.7,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,2.2,1.249,73,8.718,0.662,1.87,20.398,1.189,2.254,,5.135,19.118,39.069,10.305,0.362,0.249,67,33,0.075,0.846,2.074,0.156,0.154,0,0,6.682,395.973,0,89.291,1.595,0.09,27.455,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F130,128,"Rye annual silage, mid-maturity",Grain Crop Forage,Forage,34.881,0,1,2.483,38.282,58.026,0,61.885,4.932,14.434,1.477,91,8.761,57,33,10,65,61.687,5.9,28.572,0,2.05,1.232,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,3.883,1.68,73,10.273,0.662,1.87,20.398,1.189,2.254,,5.135,19.118,39.069,10.305,0.484,0.371,67,33,0.146,0.916,2.915,0.193,0.214,0,0,9.526,492.928,0,75.248,1.575,0.09,34.438,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F132,130,Rye grain,Energy Source,Concentrate,85.962,100,1,3.41,5.398,16.033,0,50,1.547,11.804,57.622,91,8,31,54,15,87.734,32.989,19.1,28.686,0,1.495,0.55,5,2.34,3.191,6.17,3.617,1.596,4.362,3.298,1.064,4.574,2.145,1.45,73,2.576,,0.18,15.93,0.59,0.53,,16.46,56.32,9.23,0.76,0.252,0.381,15,85,0.007,0.05,0.971,0.175,0.14,0,0,5,52,0,40.333,0,0,38,0,0,0,0,0,0,0,0.6,0.704,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F133,131,Safflower meal,Plant Protein,Concentrate,93.979,100,1,2.482,40.137,55.397,0,25.5,13.792,26.209,1.21,91,5.1,23,71,6,75,31.2,10.4,31.392,0,2.097,1.523,8.305,2.458,3.517,6.229,3.093,1.483,4.407,3.136,0.932,4.958,5.351,3.88,73,4.915,,,5.4,,1.6,,13.2,79.5,0.3,,0.324,0.646,8,92,0.033,0.23,1.027,0.34,0.248,0,0,21.667,240.35,0,29,1,0.15,66.444,0,0,0,0,0,0,0,0.6,0.693,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F1062,246,"Selenate, sodium (10 H2O)",Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,12.5,,,,,,,,,,,,214000,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1061,245,"Selenite, sodium",Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,36.6,,,,,,,,,,,,456000,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1063,247,"Selenium yeast, generic",Vitamin/Mineral,Concentrate,99,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,50,,,,,,,,,,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.3,0.004,0.2
NRC 2020,NRC16F1033,217,Sodium bicarbonate,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,27,,,,,,,,,,,,,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1034,218,Sodium carbonate (H2O),Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,37.1,,,,,,,,,,,,,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1017,201,Sodium chloride (salt),Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,39.3,60.7,,,,,,,,,,,,,,,,,,,,,0.68,1,0.92,,,,,,
NRC 2020,NRC16F1035,219,Sodium sesquicarbonate (2H2O),Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,30.5,,,,,,,,,,,,,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1036,220,Sodium sulfate,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,14.3,,,,10,,,,,,,,,,,,,,,,,,0.68,1,,,,,,,
NRC 2020,NRC16F1028,212,Sodium tripolyphosphate,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,25,,100,31,,,,,,,,,,,,,,,,,,,,,,0.75,1,,,,,,,
NRC 2020,NRC16F135,132,"Sorghum forage silage, immature",Grain Crop Forage,Forage,29.181,0,1,2.449,36.402,56.697,0,58.535,4.916,11.74,8.051,91,4.263,58,26,16,70,51.059,4,33.988,0,20.154,8.256,4.07,2.47,3.91,13.04,2.64,1.93,5.24,3.59,1.16,5,3.059,1.744,73,10.661,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.434,0.246,67,33,0.029,0.702,1.911,0.244,0.146,0,0,11.834,890.728,0,66.749,1.702,0,43.568,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F136,133,"Sorghum forage silage, mature",Grain Crop Forage,Forage,28.724,0,1,2.381,39.231,61.571,0,63.586,5.154,11.298,2.735,91,5.269,48,28,24,70,51.013,3,44.4,0,16.169,8.306,4.07,2.47,3.91,13.04,2.64,1.93,5.24,3.59,1.16,5,3.068,1.437,73,9.896,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.491,0.288,67,33,0.024,0.827,2.471,0.271,0.174,0,0,9.88,516.21,0,60.321,1.436,0,38.463,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F137,134,"Sorghum grain, dry, ground",Energy Source,Concentrate,88.891,100,1,3.272,3.934,6.134,0,59,1.087,12.481,72.586,83,2.235,24,56,20,69.315,20.174,5,50.309,0,1.604,0.831,3.827,2.253,4.11,13.108,2.217,1.737,5.146,3.314,1.2,5.276,4.089,2.92,73,2.496,0.035,0.084,17.156,0.631,1.65,,29.702,48.179,1.611,0.952,0.097,0.381,10,90,0.033,0.166,0.408,0.154,0.115,0,0,8.74,71.15,0,26.59,1.085,0.12,23.273,0,0,0,0,0,0,0,0.6,0.696,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F1073,257,"Sorghum grain, steam flaked",Energy Source,Concentrate,88.891,100,1,3.61,3.934,6.134,0,59,1.087,12.481,72.586,94,2.235,24,56,20,69.315,20.174,5,50.309,0,1.604,0.831,3.827,2.253,4.11,13.108,2.217,1.737,5.146,3.314,1.2,5.276,4.089,2.92,73,2.496,0.035,0.084,17.156,0.631,1.65,,29.702,48.179,1.611,0.952,0.097,0.381,10,90,0.033,0.166,0.408,0.154,0.115,0,0,8.74,71.15,0,26.59,1.085,0.12,23.273,0,0,0,0,0,0,0,0.6,0.696,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F138,135,Sorghum hay,Grain Crop Forage,Forage,91.36,0,1,2.384,38.815,63.039,0,60.794,4.996,10.177,3.237,91,10.282,28,53,19,60,41.44,5,46.946,0,3.175,0.952,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,2.176,1.236,73,8.46,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.391,0.219,67,33,0.038,0.943,2.055,0.289,0.145,0,0,8.631,381.081,0,43.708,1.176,0,36.961,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F139,136,Sorghum soybean silage,Grain Crop Forage,Forage,32.33,0,1,2.473,35.182,54.397,0,54,5.8,11.659,9.947,91,4.206,60,24,16,70,50.912,4.068,32.917,0,2.63,1.14,3.87,1.69,3.73,6,4.48,1.37,4.18,3.83,0.93,5,3.194,1.814,73,9.171,0.432,0.276,17.97,0.154,6.709,,19.74,38.882,12.983,2.854,0.622,0.274,53,47,0.027,0.782,2.084,0.282,0.156,0,0,12,583.889,0,39.778,1,0,33.778,0,0,0,0,0,0,0,0.35,0.765,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F142,138,Sorghum-sudangrass hay,Grain Crop Forage,Forage,90.47,0,1,2.34,39.336,61.017,0,54.416,4.935,9.813,3.748,91,10.364,28,53,19,60,38.563,5,46.946,0,2.566,1.051,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,1.932,1.101,73,10.036,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.368,0.24,67,33,0.028,0.982,1.998,0.254,0.144,0,0,9.393,358.683,0,62.067,1.451,0,38.645,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F140,137,Sorghum-sudangrass silage,Grain Crop Forage,Forage,31.709,0,1,2.304,38.905,59.468,0,54.914,5.248,12.25,2.786,91,5.634,38,30,32,55,47.292,3.7,51.481,,1.899,1.152,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,3.013,1.633,73,10.904,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.524,0.296,67,33,0.058,0.815,2.462,0.258,0.164,,,11.423,899.465,,76.71,1.601,,38.982,,,,,,,,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F143,139,Soybean hay,Grass/Legume Forage,Forage,91.578,0,1,2.675,31.3,40.278,0,50.514,7.227,20.083,5.732,91,7.784,45,45,10,65,36.897,17.833,22.534,0,3.621,1.972,3.87,1.69,3.73,6,4.48,1.37,4.18,3.83,0.93,5,3.365,1.91,73,9.045,0.432,0.276,17.97,0.154,6.709,,19.74,38.882,12.983,2.854,1.408,0.28,55,45,0.013,0.403,1.853,0.415,0.237,0,0,8.762,418.927,0,70.708,1.667,0,36.327,0,0,0,0,0,0,0,0.3,0.768,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F144,140,Soybean hulls,By-Product/Other,Concentrate,90.372,100,1,2.739,47.94,66.749,0,88.11,2.572,11.88,0.984,91,2.747,26,69.557,3.898,68,26.269,6.402,37.012,0,3.647,1.152,5.21,2.605,3.697,6.303,6.303,1.092,3.866,3.613,1.345,4.37,1.885,1.61,73,5.179,,1.465,16.216,0.285,7.027,0.697,15.901,42.66,13.107,2.642,0.636,0.132,16,84,0.011,0.041,1.403,0.276,0.117,0.4,0,7.583,463.849,0,20.505,1.051,0.2,47.266,0,0,0,0,0,0,0,0.6,0.706,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F145,142,"Soybean meal, expellers",Plant Protein,Concentrate,91.169,100,1,3.882,10.109,19.591,0,85,2.058,47.604,1.804,91,11.818,9,91,0,93,14.705,2.4,63.153,0,3.607,0.914,7.292,2.623,4.542,7.591,6.119,1.343,5.053,3.902,1.343,4.733,7.118,6.118,73,6.732,,0.071,11.553,0.087,3.707,1.417,18.126,54.768,9.516,0.755,0.335,0.724,7,93,0.014,0.06,2.241,0.312,0.397,0.21,0,15.119,195.591,0,39.335,2.72,0.2,52.892,0,0,0,0,0,0,0,0.6,0.691,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F146,143,"Soybean meal, extruded",Plant Protein,Concentrate,93.365,100,1,4.14,10.646,18.35,0,85,2.151,40.434,1.485,91,9.306,18,80,2,91,17.404,8.744,33.286,0,2.122,1.405,7.292,2.623,4.542,7.591,6.119,1.343,5.053,3.902,1.343,4.733,20.418,15.08,73,5.662,,0.071,11.553,0.087,3.707,1.417,18.126,54.768,9.516,0.755,0.274,0.631,7,93,0.008,0.067,1.898,0.252,0.33,0.21,0,13.197,119.332,0,29.425,2.851,0.2,44.248,0,0,0,0,0,0,0,0.6,0.691,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F134,141,"Soybean meal, solvent 48CP",Plant Protein,Concentrate,89.267,100,1,3.967,7.187,11.065,0,85.667,1.084,52.644,1.879,91,12.953,18,80,2,91,23.117,9,32.746,0,1.005,0.627,7.291,2.641,4.537,7.63,6.163,1.377,5.034,3.95,1.377,4.763,1.815,1.08,73,7.237,,0.834,17.278,,4.446,0.43,13.223,54.163,8.429,1.197,0.4,0.739,7,93,0.019,0.062,2.421,0.327,0.413,0.21,0,16.058,187.015,0,41.372,4.315,0.2,52.924,0,0,0,0,0,0,0,0.6,0.691,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F147,144,Soybean silage,Grass/Legume Forage,Forage,37.485,0,1,2.555,35.591,45.269,0,47.746,7.812,17.994,4.456,91,4.321,57,36,7,65,48.966,12.2,20.92,0,2.88,1.918,3.87,1.69,3.73,6,4.48,1.37,4.18,3.83,0.93,5,4.262,2.857,73,10.079,0.432,0.276,17.97,0.154,6.709,,19.74,38.882,12.983,2.854,1.329,0.322,87,13,0.021,0.473,1.995,0.366,0.226,0,0,11.44,664.135,0,79.188,1.567,0,39.881,0,0,0,0,0,0,0,0.3,0.819,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F148,145,"Soybeans, whole raw",Plant Protein,Concentrate,89.105,100,1,4.313,6.992,11.883,0,84,1.516,39.98,4.17,91,9,26,74,0,89.5,42.085,9.31,28.457,0,1.663,0.658,7.25,2.611,4.528,7.583,6.139,1.333,5.028,3.889,1.333,4.722,20.729,16.99,73,5.31,0.577,0.195,11.925,0.08,4.047,,21.986,52.434,7.589,1.167,0.272,0.654,7,93,0.011,0.039,2.028,0.274,0.344,0.069,0,11.865,102.792,0,26.014,0,0.3,50.932,0,0,0,0,0,0,0,0.6,0.691,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F149,146,"Soybeans, whole roasted",Plant Protein,Concentrate,94.041,100,1,4.136,10.07,18.362,0,84.25,1.797,40.023,1.544,91,9.785,18,77,5,87,15.639,9.3,34.05,0,2.785,0.97,7.25,2.611,4.528,7.583,6.139,1.333,5.028,3.889,1.333,4.722,21.257,15.35,73,5.563,0.002,0.108,11.795,0.075,4.301,,23.581,52.363,6.99,0.785,0.277,0.63,7,93,0.016,0.065,1.901,0.261,0.318,0.069,0,13.659,130.956,0,31.483,3.004,0.3,46.001,0,0,0,0,0,0,0,0.6,0.691,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F150,147,Spelt grain,Energy Source,Concentrate,87.441,100,1,3,21.329,39.329,0,50,3.442,12.9,41.265,91,5,31,54,15,88,28.827,19,28.734,0,1.503,0.872,4.794,2.154,3.445,6.537,2.761,1.537,4.447,2.946,1.357,4.444,2.443,1.66,73,4.821,,0.233,19.504,,1.081,,14.656,60.202,4.324,,0.088,0.38,15,85,0.026,0.08,0.508,0.262,0.14,0,0,8.125,165.875,0,63.125,0,0,54,0,0,0,0,0,0,0,0.6,0.704,1,0.92,1,0.05,0.1,0.31,0.004,0.2
