district_code,lat,lon
TS10,54.6056,-1.07222
TS11,54.588,-1.0339
TS12,54.5634,-0.967244
TS13,54.5506,-0.858602
TS14,54.5323,-1.0619
TS15,54.4933,-1.33349
TS16,54.5261,-1.354
TS17,54.5388,-1.30501
TS18,54.5624,-1.32167
TS19,54.5761,-1.33847
TS20,54.5855,-1.31444
TS21,54.6235,-1.42209
TS22,54.6217,-1.32234
TS23,54.6065,-1.28704
TS24,54.6936,-1.21074
TS25,54.6634,-1.22408
TS26,54.6884,-1.23088
TS27,54.7222,-1.28739
TS28,54.7257,-1.37489
TS29,54.7112,-1.41996
TS90,54.5759,-1.24494
TW1,51.451,-0.327949
TW2,51.4471,-0.350065
TW3,51.4687,-0.363329
TW4,51.467,-0.38441
TW5,51.4803,-0.381544
TW6,51.4685,-0.450982
TW7,51.4749,-0.331678
TW8,51.4861,-0.308271
TW9,51.4671,-0.297103
TW10,51.4515,-0.302833
TW11,51.4268,-0.332607
TW12,51.421,-0.369483
TW13,51.4392,-0.403465
TW14,51.4522,-0.419981
TW15,51.4303,-0.455744
TW16,51.4165,-0.417542
TW17,51.3975,-0.448038
TW18,51.4293,-0.510725
TW19,51.4521,-0.505313
TW20,51.4282,-0.548635
UB1,51.5123,-0.376489
UB2,51.5006,-0.380292
UB3,51.505,-0.421494
UB4,51.5231,-0.40864
UB5,51.5443,-0.374692
UB6,51.5403,-0.344239
UB7,51.507,-0.471325
UB8,51.537,-0.478827
UB9,51.5799,-0.491825
UB10,51.5473,-0.455659
UB11,51.5156,-0.453471
UB18,51.5007,-0.402683
W1A,51.5185,-0.131093
W1B,51.5141,-0.140665
W1C,51.5144,-0.149429
W1D,51.5136,-0.132932
W1F,51.5135,-0.136495
W1G,51.5191,-0.148036
W1H,51.5174,-0.15952
W1J,51.508,-0.144918
W1K,51.5112,-0.150859
W1M,51.5182,-0.150597
W1N,51.5187,-0.143713
W1P,51.5198,-0.137612
W1R,51.5129,-0.141066
W1S,51.5113,-0.14235
W1T,51.5201,-0.136472
W1U,51.5186,-0.153395
W1V,51.5124,-0.135874
W1W,51.5191,-0.140944
W1X,51.5095,-0.144369
W1Y,51.5101,-0.149848
W2,51.5144,-0.189021
W3,51.5084,-0.270104
W4,51.4914,-0.263589
W5,51.5122,-0.304015
W6,51.4925,-0.231096
W7,51.5098,-0.335086
W8,51.5004,-0.195403
W9,51.5234,-0.194099
W10,51.5201,-0.223216
W11,51.5128,-0.218291
W12,51.5094,-0.239102
W13,51.5131,-0.321438
W14,51.4954,-0.21117
WA1,53.3926,-2.58033
WA2,53.4085,-2.58365
WA3,53.4522,-2.54836
WA4,53.3703,-2.58148
WA5,53.3998,-2.63274
WA6,53.2756,-2.72425
WA7,53.3303,-2.70323
WA8,53.3725,-2.73944
WA9,53.4371,-2.71988
WA10,53.4538,-2.75283
WA11,53.4772,-2.7195
WA12,53.4534,-2.63424
WA13,53.3825,-2.46576
WA14,53.3874,-2.35679
WA15,53.3844,-2.32897
WA16,53.3045,-2.37117
WA55,53.3916,-2.60886
WA88,53.368,-2.76867
WC1A,51.5194,-0.122337
WC1B,51.519,-0.126519
WC1E,51.5207,-0.132416
WC1H,51.5248,-0.126314
WC1N,51.522,-0.120626
WC1R,51.5192,-0.116982
WC1V,51.5177,-0.11816
WC1X,51.5244,-0.117242
WC2A,51.5161,-0.115391
WC2B,51.515,-0.120952
WC2E,51.5125,-0.123818
WC2H,51.5137,-0.127696
WC2N,51.5098,-0.125335
WC2R,51.5122,-0.118392
WC99,51.514,-0.124608
WD1,51.6487,-0.401655
WD2,51.6675,-0.378726
WD3,51.6435,-0.482946
WD4,51.7061,-0.453775
WD5,51.7034,-0.422666
WD6,51.6567,-0.276501
WD7,51.6859,-0.312599
WD17,51.6608,-0.406973
WD18,51.6478,-0.419277
WD19,51.6326,-0.393635
WD23,51.6453,-0.366495
WD24,51.6697,-0.401176
WD25,51.682,-0.392008
WD99,51.6488,-0.422103
WF1,53.6839,-1.49849
WF2,53.6732,-1.51199
WF3,53.7212,-1.52323
WF4,53.649,-1.51797
WF5,53.6806,-1.57689
WF6,53.7015,-1.41382
WF7,53.6672,-1.35118
WF8,53.6873,-1.30151
WF9,53.6063,-1.32117
WF10,53.7234,-1.35045
WF11,53.7106,-1.25906
WF12,53.6841,-1.62231
WF13,53.6918,-1.64423
WF14,53.6805,-1.69124
WF15,53.7083,-1.69906
WF16,53.7096,-1.66839
WF17,53.7176,-1.64022
WF90,53.6726,-1.50288
WN1,53.5511,-2.63004
WN2,53.5363,-2.58465
WN3,53.5307,-2.64485
WN4,53.4973,-2.64342
WN5,53.5326,-2.68485
WN6,53.5734,-2.66931
WN7,53.4973,-2.51816
WN8,53.5522,-2.77178
WR1,52.1973,-2.21752
WR2,52.1914,-2.2406
WR3,52.2162,-2.21035
WR4,52.2041,-2.19197
WR5,52.1796,-2.20004
WR6,52.2295,-2.36116
WR7,52.1974,-2.06384
WR8,52.0901,-2.20227
WR9,52.2682,-2.15745
WR10,52.1172,-2.06771
WR11,52.095,-1.93005
WR12,52.047,-1.8795
WR13,52.0948,-2.34167
WR14,52.1134,-2.32228
WR15,52.3064,-2.57327
WR78,52.2018,-2.21146
WR99,52.1974,-2.21995
WS1,52.5817,-1.97978
WS2,52.5887,-2.00196
WS3,52.617,-1.99139
WS4,52.6043,-1.96115
WS5,52.5683,-1.96148
WS6,52.6573,-2.02272
WS7,52.6804,-1.91578
WS8,52.6429,-1.93678
WS9,52.6092,-1.91929
WS10,52.5603,-2.02341
WS11,52.6887,-2.01617
WS12,52.7031,-2.00269
WS13,52.6922,-1.817
WS14,52.6702,-1.81316
WS15,52.7588,-1.92004
WV1,52.5868,-2.11826
WV2,52.5758,-2.12001
WV3,52.5808,-2.1483
WV4,52.5644,-2.14075
WV5,52.5332,-2.21075
WV6,52.5972,-2.17508
WV7,52.6343,-2.27663
WV8,52.6225,-2.18243
WV9,52.6318,-2.14061
WV10,52.6159,-2.11397
WV11,52.6098,-2.07158
WV12,52.6059,-2.04229
WV13,52.5857,-2.06267
WV14,52.5583,-2.07791
WV15,52.5169,-2.37974
WV16,52.5159,-2.43681
WV98,52.4062,-2.21961
WV99,52.6713,-2.42029
YO1,53.9581,-1.07155
YO2,53.9484,-1.12164
YO3,53.9917,-1.0734
YO4,53.9082,-0.829513
YO5,54.0179,-1.31571
YO6,54.1544,-1.08035
YO7,54.2239,-1.35103
YO8,53.7854,-1.05686
YO10,53.9513,-1.06051
YO11,54.2688,-0.398532
YO12,54.2743,-0.422258
YO13,54.287,-0.492886
YO14,54.2001,-0.298558
YO15,54.0916,-0.182313
YO16,54.0962,-0.199357
YO17,54.1395,-0.772252
YO18,54.2556,-0.767181
YO19,53.9115,-1.02656
YO21,54.4779,-0.701066
YO22,54.4523,-0.621285
YO23,53.9278,-1.11935
YO24,53.9473,-1.11435
YO25,54.0141,-0.419863
YO26,53.9746,-1.16889
YO30,53.9841,-1.11094
YO31,53.9705,-1.06586
YO32,54.0089,-1.0604
YO41,53.9695,-0.910228
YO42,53.9249,-0.788498
YO43,53.8508,-0.684482
YO51,54.0879,-1.38856
YO60,54.0846,-0.947674
YO61,54.1197,-1.1993
YO62,54.2446,-0.994956
YO90,53.9599,-1.09095
YO91,53.9779,-1.06637
YO95,53.9267,-0.815105
ZE1,60.1517,-1.16818
ZE2,60.3089,-1.22916
ZE3,59.8833,-1.3045
